"","State","CountyName","TotalFIPS","County.Name","ZIP.Code"
"1211","NY","New York County","36061","New York",10034
"1212","NY","New York County","36061","New York",10048
"1213","NY","New York County","36061","New York",10069
"1214","NY","New York County","36061","New York",10105
"1215","NY","New York County","36061","New York",10156
"1216","NY","New York County","36061","New York",10163
"1217","NY","New York County","36061","New York",10121
"1218","NY","New York County","36061","New York",10160
"1219","NY","New York County","36061","New York",10122
"1220","NY","New York County","36061","New York",10154
"1221","NY","New York County","36061","New York",10157
"1222","NY","New York County","36061","New York",10166
"1223","NY","New York County","36061","New York",10133
"1224","NY","New York County","36061","New York",10128
"1225","NY","New York County","36061","New York",10153
"1226","NY","New York County","36061","New York",10124
"1227","NY","New York County","36061","New York",10149
"1228","NY","New York County","36061","New York",10132
"1229","NY","New York County","36061","New York",10164
"1230","NY","New York County","36061","New York",10119
"1231","NY","New York County","36061","New York",10118
"1232","NY","New York County","36061","New York",10151
"1233","NY","New York County","36061","New York",10165
"1234","NY","New York County","36061","New York",10271
"1235","NY","New York County","36061","New York",10169
"1236","NY","New York County","36061","New York",10279
"1237","NY","New York County","36061","New York",10172
"1238","NY","New York County","36061","New York",10177
"1239","NY","New York County","36061","New York",10174
"1240","NY","New York County","36061","New York",10270
"1241","NY","New York County","36061","New York",10176
"1242","NY","New York County","36061","New York",10259
"1243","NY","New York County","36061","New York",10276
"1244","NY","New York County","36061","New York",10277
"1245","NY","New York County","36061","New York",10256
"1246","NY","New York County","36061","New York",10171
"1247","NY","New York County","36061","New York",10179
"1248","NY","New York County","36061","New York",10249
"1249","NY","New York County","36061","New York",10268
"1250","NY","New York County","36061","New York",10272
"1251","NY","New York County","36061","New York",10260
"1252","NY","New York County","36061","New York",10213
"1253","NY","New York County","36061","New York",10280
"1254","NY","New York County","36061","New York",10286
"1255","NY","New York County","36061","New York",10463
"1256","NY","New York County","36061","New York",10281
"1257","NY","New York County","36061","New York",10282
"1258","NY","New York County","36061","New York",10039
"1259","NY","New York County","36061","New York",10170
"1260","NY","New York County","36061","New York",10025
"1261","NY","New York County","36061","New York",10043
"1262","NY","New York County","36061","New York",10108
"1263","NY","New York County","36061","New York",10032
"1264","NY","New York County","36061","New York",10261
"1265","NY","New York County","36061","New York",10036
"1266","NY","New York County","36061","New York",10003
"1267","NY","New York County","36061","New York",10274
"1268","NY","New York County","36061","New York",10013
"1269","NY","New York County","36061","New York",10126
"1270","NY","New York County","36061","New York",10030
"1271","NY","New York County","36061","New York",10047
"1272","NY","New York County","36061","New York",10012
"1273","NY","New York County","36061","New York",10116
"1274","NY","New York County","36061","New York",10265
"1275","NY","New York County","36061","New York",10028
"1276","NY","New York County","36061","New York",10041
"1277","NY","New York County","36061","New York",10123
"1278","NY","New York County","36061","New York",10273
"1279","NY","New York County","36061","New York",10197
"1280","NY","New York County","36061","New York",10278
"1281","NY","New York County","36061","New York",10001
"1282","NY","New York County","36061","New York",10125
"1283","NY","New York County","36061","New York",10040
"1284","NY","New York County","36061","New York",10129
"1285","NY","New York County","36061","New York",10138
"1286","NY","New York County","36061","New York",10155
"1287","NY","New York County","36061","New York",10018
"1288","NY","New York County","36061","New York",10275
"1289","NY","New York County","36061","New York",10130
"1290","NY","New York County","36061","New York",10033
"1291","NY","New York County","36061","New York",10152
"1292","NY","New York County","36061","New York",10114
"1293","NY","New York County","36061","New York",10242
"1294","NY","New York County","36061","New York",10158
"1295","NY","New York County","36061","New York",10081
"1296","NY","New York County","36061","New York",10168
"1297","NY","New York County","36061","New York",10175
"1298","NY","New York County","36061","New York",10021
"1299","NY","New York County","36061","New York",10167
"1300","NY","New York County","36061","New York",10031
"1301","NY","New York County","36061","New York",10104
"1302","NY","New York County","36061","New York",10109
"1303","NY","New York County","36061","New York",10185
"1304","NY","New York County","36061","New York",11201
"1305","NY","New York County","36061","New York",10161
"1306","NY","New York County","36061","New York",10199
"1307","NY","New York County","36061","New York",10005
"1308","NY","New York County","36061","New York",10150
"1309","NY","New York County","36061","New York",10102
"1310","NY","New York County","36061","New York",10269
"1311","NY","New York County","36061","New York",10178
"1312","NY","New York County","36061","New York",10008
"1313","NY","New York County","36061","New York",10115
"1314","NY","New York County","36061","New York",10173
"1315","NY","New York County","36061","New York",10002
"1316","NY","New York County","36061","New York",10285
"1317","NY","New York County","36061","New York",10111
"1318","NY","New York County","36061","New York",10113
"1319","NY","New York County","36061","New York",10103
"1320","NY","New York County","36061","New York",10107
"1321","NY","New York County","36061","New York",10037
"1322","NY","New York County","36061","New York",10292
"1323","NY","New York County","36061","New York",10075
"1324","NY","New York County","36061","New York",10101
"1325","NY","New York County","36061","New York",10162
"1326","NY","New York County","36061","New York",10117
"1327","NY","New York County","36061","New York",10131
"1328","NY","New York County","36061","New York",10159
"1329","NY","New York County","36061","New York",10120
"1330","NY","Niagara County","36063","Niagara",14132
"1331","NY","Niagara County","36063","Niagara",14131
"1332","NY","Niagara County","36063","Niagara",14107
"1333","NY","Niagara County","36063","Niagara",14302
"1334","NY","Niagara County","36063","Niagara",14028
"1335","NY","Niagara County","36063","Niagara",14105
"1336","NY","Niagara County","36063","Niagara",14301
"1337","NY","Niagara County","36063","Niagara",14109
"1338","NY","Niagara County","36063","Niagara",14108
"1339","NY","Niagara County","36063","Niagara",14120
"1340","NY","Niagara County","36063","Niagara",14095
"1341","NY","Niagara County","36063","Niagara",14092
"1342","NY","Niagara County","36063","Niagara",14008
"1343","NY","Niagara County","36063","Niagara",14144
"1344","NY","Niagara County","36063","Niagara",14174
"1345","NY","Niagara County","36063","Niagara",14305
"1346","NY","Niagara County","36063","Niagara",14094
"1347","NY","Niagara County","36063","Niagara",14172
"1348","NY","Niagara County","36063","Niagara",14001
"1349","NY","Niagara County","36063","Niagara",14303
"1350","NY","Niagara County","36063","Niagara",14067
"1351","NY","Niagara County","36063","Niagara",14126
"1352","NY","Niagara County","36063","Niagara",14304
"1353","NY","Niagara County","36063","Niagara",14012
"1354","NY","Niagara County","36063","Niagara",14032
"1355","NY","Oneida County","36065","Oneida",13042
"1356","NY","Oneida County","36065","Oneida",13409
"1357","NY","Oneida County","36065","Oneida",13319
"1358","NY","Oneida County","36065","Oneida",13424
"1359","NY","Oneida County","36065","Oneida",13363
"1360","NY","Oneida County","36065","Oneida",13442
"1361","NY","Oneida County","36065","Oneida",13401
"1362","NY","Oneida County","36065","Oneida",13338
"1363","NY","Oneida County","36065","Oneida",13321
"1364","NY","Oneida County","36065","Oneida",13304
"1365","NY","Oneida County","36065","Oneida",13440
"1366","NY","Oneida County","36065","Oneida",13354
"1367","NY","Oneida County","36065","Oneida",13318
"1368","NY","Oneida County","36065","Oneida",13417
"1369","NY","Oneida County","36065","Oneida",13456
"1370","NY","Oneida County","36065","Oneida",13502
"1371","NY","Oneida County","36065","Oneida",13503
"1372","NY","Oneida County","36065","Oneida",13486
"1373","NY","Oneida County","36065","Oneida",13492
"1374","NY","Oneida County","36065","Oneida",13480
"1375","NY","Oneida County","36065","Oneida",13494
"1376","NY","Oneida County","36065","Oneida",13490
"1377","NY","Oneida County","36065","Oneida",13471
"1378","NY","Oneida County","36065","Oneida",13469
"1379","NY","Oneida County","36065","Oneida",13479
"1380","NY","Oneida County","36065","Oneida",13431
"1381","NY","Oneida County","36065","Oneida",13323
"1382","NY","Oneida County","36065","Oneida",13438
"1383","NY","Oneida County","36065","Oneida",13413
"1384","NY","Oneida County","36065","Oneida",13505
"1385","NY","Oneida County","36065","Oneida",13340
"1386","NY","Oneida County","36065","Oneida",13054
"1387","NY","Oneida County","36065","Oneida",13313
"1388","NY","Oneida County","36065","Oneida",13402
"1389","NY","Oneida County","36065","Oneida",13328
"1390","NY","Oneida County","36065","Oneida",13322
"1391","NY","Oneida County","36065","Oneida",13476
"1392","NY","Oneida County","36065","Oneida",13123
"1393","NY","Oneida County","36065","Oneida",13501
"1394","NY","Oneida County","36065","Oneida",13162
"1395","NY","Oneida County","36065","Oneida",13341
"1396","NY","Oneida County","36065","Oneida",13308
"1397","NY","Oneida County","36065","Oneida",13599
"1398","NY","Oneida County","36065","Oneida",13477
"1399","NY","Oneida County","36065","Oneida",13483
"1400","NY","Oneida County","36065","Oneida",13425
"1401","NY","Oneida County","36065","Oneida",13461
"1402","NY","Oneida County","36065","Oneida",13478
"1403","NY","Oneida County","36065","Oneida",13495
"1404","NY","Oneida County","36065","Oneida",13504
"1405","NY","Oneida County","36065","Oneida",13421
"1406","NY","Oneida County","36065","Oneida",13435
"1407","NY","Oneida County","36065","Oneida",13309
"1408","NY","Oneida County","36065","Oneida",13362
"1409","NY","Oneida County","36065","Oneida",13157
"1410","NY","Oneida County","36065","Oneida",13352
"1411","NY","Oneida County","36065","Oneida",13441
"1412","NY","Oneida County","36065","Oneida",13316
"1413","NY","Oneida County","36065","Oneida",13301
"1414","NY","Oneida County","36065","Oneida",13303
"1415","NY","Oneida County","36065","Oneida",13403
"1416","NY","Oneida County","36065","Oneida",13032
"1417","NY","Oneida County","36065","Oneida",13455
"1418","NY","Onondaga County","36067","Onondaga",13057
"1419","NY","Onondaga County","36067","Onondaga",13029
"1420","NY","Onondaga County","36067","Onondaga",13051
"1421","NY","Onondaga County","36067","Onondaga",13035
"1422","NY","Onondaga County","36067","Onondaga",13041
"1423","NY","Onondaga County","36067","Onondaga",13063
"1424","NY","Onondaga County","36067","Onondaga",13039
"1425","NY","Onondaga County","36067","Onondaga",13027
"1426","NY","Onondaga County","36067","Onondaga",13036
"1427","NY","Onondaga County","36067","Onondaga",13201
"1428","NY","Onondaga County","36067","Onondaga",13205
"1429","NY","Onondaga County","36067","Onondaga",13089
"1430","NY","Onondaga County","36067","Onondaga",13077
"1431","NY","Onondaga County","36067","Onondaga",13204
"1432","NY","Onondaga County","36067","Onondaga",13207
"1433","NY","Onondaga County","36067","Onondaga",13108
"1434","NY","Onondaga County","36067","Onondaga",13080
"1435","NY","Onondaga County","36067","Onondaga",13211
"1436","NY","Onondaga County","36067","Onondaga",13084
"1437","NY","Onondaga County","36067","Onondaga",13141
"1438","NY","Onondaga County","36067","Onondaga",13137
"1439","NY","Onondaga County","36067","Onondaga",13116
"1440","NY","Onondaga County","36067","Onondaga",13153
"1441","NY","Onondaga County","36067","Onondaga",13135
"1442","NY","Onondaga County","36067","Onondaga",13088
"1443","NY","Onondaga County","36067","Onondaga",13112
"1444","NY","Onondaga County","36067","Onondaga",13090
"1445","NY","Onondaga County","36067","Onondaga",13209
"1446","NY","Onondaga County","36067","Onondaga",13224
"1447","NY","Onondaga County","36067","Onondaga",13221
"1448","NY","Onondaga County","36067","Onondaga",13261
"1449","NY","Onondaga County","36067","Onondaga",13219
"1450","NY","Onondaga County","36067","Onondaga",13217
"1451","NY","Onondaga County","36067","Onondaga",13250
"1452","NY","Onondaga County","36067","Onondaga",13290
"1453","NY","Onondaga County","36067","Onondaga",13218
"1454","NY","Onondaga County","36067","Onondaga",13212
"1455","NY","Onondaga County","36067","Onondaga",13210
"1456","NY","Onondaga County","36067","Onondaga",13203
"1457","NY","Onondaga County","36067","Onondaga",13069
"1458","NY","Onondaga County","36067","Onondaga",13202
"1459","NY","Onondaga County","36067","Onondaga",13206
"1460","NY","Onondaga County","36067","Onondaga",13152
"1461","NY","Onondaga County","36067","Onondaga",13120
"1462","NY","Onondaga County","36067","Onondaga",13122
"1463","NY","Onondaga County","36067","Onondaga",13104
"1464","NY","Onondaga County","36067","Onondaga",13119
"1465","NY","Onondaga County","36067","Onondaga",13215
"1466","NY","Onondaga County","36067","Onondaga",13164
"1467","NY","Onondaga County","36067","Onondaga",13060
"1468","NY","Onondaga County","36067","Onondaga",13037
"1469","NY","Onondaga County","36067","Onondaga",13110
"1470","NY","Onondaga County","36067","Onondaga",13252
"1471","NY","Onondaga County","36067","Onondaga",13214
"1472","NY","Onondaga County","36067","Onondaga",13166
"1473","NY","Onondaga County","36067","Onondaga",13220
"1474","NY","Onondaga County","36067","Onondaga",13159
"1475","NY","Onondaga County","36067","Onondaga",13078
"1476","NY","Onondaga County","36067","Onondaga",13251
"1477","NY","Onondaga County","36067","Onondaga",13244
"1478","NY","Onondaga County","36067","Onondaga",13158
"1479","NY","Onondaga County","36067","Onondaga",13066
"1480","NY","Onondaga County","36067","Onondaga",13208
"1481","NY","Onondaga County","36067","Onondaga",13138
"1482","NY","Onondaga County","36067","Onondaga",13030
"1483","NY","Onondaga County","36067","Onondaga",13020
"1484","NY","Onondaga County","36067","Onondaga",13082
"1485","NY","Onondaga County","36067","Onondaga",13235
"1486","NY","Onondaga County","36067","Onondaga",13225
"1487","NY","Onondaga County","36067","Onondaga",13031
"1488","NY","Ontario County","36069","Ontario",14512
"1489","NY","Ontario County","36069","Ontario",14487
"1490","NY","Ontario County","36069","Ontario",14463
"1491","NY","Ontario County","36069","Ontario",14469
"1492","NY","Ontario County","36069","Ontario",14489
"1493","NY","Ontario County","36069","Ontario",14513
"1494","NY","Ontario County","36069","Ontario",14518
"1495","NY","Ontario County","36069","Ontario",14443
"1496","NY","Ontario County","36069","Ontario",14475
"1497","NY","Ontario County","36069","Ontario",14425
"1498","NY","Ontario County","36069","Ontario",14471
"1499","NY","Ontario County","36069","Ontario",14532
"1500","NY","Ontario County","36069","Ontario",14560
"1501","NY","Ontario County","36069","Ontario",14548
"1502","NY","Ontario County","36069","Ontario",14522
"1503","NY","Ontario County","36069","Ontario",14424
"1504","NY","Ontario County","36069","Ontario",14485
"1505","NY","Ontario County","36069","Ontario",14585
"1506","NY","Ontario County","36069","Ontario",14432
"1507","NY","Ontario County","36069","Ontario",14461
"1508","NY","Ontario County","36069","Ontario",14472
"1509","NY","Ontario County","36069","Ontario",14561
"1510","NY","Ontario County","36069","Ontario",14564
"1511","NY","Ontario County","36069","Ontario",14534
"1512","NY","Ontario County","36069","Ontario",14453
"1513","NY","Ontario County","36069","Ontario",14537
"1514","NY","Ontario County","36069","Ontario",14544
"1515","NY","Ontario County","36069","Ontario",14456
"1516","NY","Ontario County","36069","Ontario",14504
"1517","NY","Ontario County","36069","Ontario",14547
"1518","NY","Ontario County","36069","Ontario",14466
"1519","NY","Orange County","36071","Orange",10922
"1520","NY","Orange County","36071","Orange",10958
"1521","NY","Orange County","36071","Orange",10919
"1522","NY","Orange County","36071","Orange",10930
"1523","NY","Orange County","36071","Orange",10963
"1524","NY","Orange County","36071","Orange",10943
"1525","NY","Orange County","36071","Orange",10910
"1526","NY","Orange County","36071","Orange",10925
"1527","NY","Orange County","36071","Orange",10918
"1528","NY","Orange County","36071","Orange",10953
"1529","NY","Orange County","36071","Orange",10959
"1530","NY","Orange County","36071","Orange",10933
"1531","NY","Orange County","36071","Orange",10940
"1532","NY","Orange County","36071","Orange",10928
"1533","NY","Orange County","36071","Orange",10932
"1534","NY","Orange County","36071","Orange",10990
"1535","NY","Orange County","36071","Orange",12780
"1536","NY","Orange County","36071","Orange",12518
"1537","NY","Orange County","36071","Orange",10998
"1538","NY","Orange County","36071","Orange",12552
"1539","NY","Orange County","36071","Orange",12553
"1540","NY","Orange County","36071","Orange",12520
"1541","NY","Orange County","36071","Orange",12549
"1542","NY","Orange County","36071","Orange",12771
"1543","NY","Orange County","36071","Orange",12584
"1544","NY","Orange County","36071","Orange",12721
"1545","NY","Orange County","36071","Orange",10973
"1546","NY","Orange County","36071","Orange",10987
"1547","NY","Orange County","36071","Orange",10981
"1548","NY","Orange County","36071","Orange",12555
"1549","NY","Orange County","36071","Orange",12746
"1550","NY","Orange County","36071","Orange",12586
"1551","NY","Orange County","36071","Orange",10988
"1552","NY","Orange County","36071","Orange",10969
"1553","NY","Orange County","36071","Orange",12589
"1554","NY","Orange County","36071","Orange",12575
"1555","NY","Orange County","36071","Orange",10921
"1556","NY","Orange County","36071","Orange",10992
"1557","NY","Orange County","36071","Orange",10996
"1558","NY","Orange County","36071","Orange",12729
"1559","NY","Orange County","36071","Orange",10912
"1560","NY","Orange County","36071","Orange",12577
"1561","NY","Orange County","36071","Orange",10916
"1562","NY","Orange County","36071","Orange",10917
"1563","NY","Orange County","36071","Orange",10950
"1564","NY","Orange County","36071","Orange",12542
"1565","NY","Orange County","36071","Orange",12543
"1566","NY","Orange County","36071","Orange",10914
"1567","NY","Orange County","36071","Orange",12566
"1568","NY","Orange County","36071","Orange",10949
"1569","NY","Orange County","36071","Orange",12551
"1570","NY","Orange County","36071","Orange",12550
"1571","NY","Orange County","36071","Orange",10915
"1572","NY","Orange County","36071","Orange",10979
"1573","NY","Orange County","36071","Orange",10975
"1574","NY","Orange County","36071","Orange",10941
"1575","NY","Orange County","36071","Orange",10926
"1576","NY","Orange County","36071","Orange",10924
"1577","NY","Orange County","36071","Orange",10974
"1578","NY","Orange County","36071","Orange",12785
"1579","NY","Orange County","36071","Orange",10985
"1580","NY","Orange County","36071","Orange",10997
"1581","NY","Orleans County","36073","Orleans",14105
"1582","NY","Orleans County","36073","Orleans",14103
"1583","NY","Orleans County","36073","Orleans",14477
"1584","NY","Orleans County","36073","Orleans",14422
"1585","NY","Orleans County","36073","Orleans",14098
"1586","NY","Orleans County","36073","Orleans",14416
"1587","NY","Orleans County","36073","Orleans",14411
"1588","NY","Orleans County","36073","Orleans",14125
"1589","NY","Orleans County","36073","Orleans",14429
"1590","NY","Orleans County","36073","Orleans",14479
"1591","NY","Orleans County","36073","Orleans",14420
"1592","NY","Orleans County","36073","Orleans",14452
"1593","NY","Orleans County","36073","Orleans",14470
"1594","NY","Orleans County","36073","Orleans",14476
"1595","NY","Orleans County","36073","Orleans",14571
"1596","NY","Orleans County","36073","Orleans",14058
"1597","NY","Oswego County","36075","Oswego",13145
"1598","NY","Oswego County","36075","Oswego",13131
"1599","NY","Oswego County","36075","Oswego",13115
"1600","NY","Oswego County","36075","Oswego",13135
"1601","NY","Oswego County","36075","Oswego",13132
"1602","NY","Oswego County","36075","Oswego",13107
"1603","NY","Oswego County","36075","Oswego",13076
"1604","NY","Oswego County","36075","Oswego",13044
"1605","NY","Oswego County","36075","Oswego",13036
"1606","NY","Oswego County","36075","Oswego",13083
"1607","NY","Oswego County","36075","Oswego",13074
"1608","NY","Oswego County","36075","Oswego",13661
"1609","NY","Oswego County","36075","Oswego",13167
"1610","NY","Oswego County","36075","Oswego",13302
"1611","NY","Oswego County","36075","Oswego",13111
"1612","NY","Oswego County","36075","Oswego",13144
"1613","NY","Oswego County","36075","Oswego",13121
"1614","NY","Oswego County","36075","Oswego",13126
"1615","NY","Oswego County","36075","Oswego",13483
"1616","NY","Oswego County","36075","Oswego",13103
"1617","NY","Oswego County","36075","Oswego",13069
"1618","NY","Oswego County","36075","Oswego",13114
"1619","NY","Oswego County","36075","Oswego",13042
"1620","NY","Oswego County","36075","Oswego",13316
"1621","NY","Oswego County","36075","Oswego",13426
"1622","NY","Oswego County","36075","Oswego",13493
"1623","NY","Oswego County","36075","Oswego",13437
"1624","NY","Oswego County","36075","Oswego",13142
"1625","NY","Oswego County","36075","Oswego",13093
"1626","NY","Oswego County","36075","Oswego",13028
"1627","NY","Otsego County","36077","Otsego",13348
"1628","NY","Otsego County","36077","Otsego",13315
"1629","NY","Otsego County","36077","Otsego",13482
"1630","NY","Otsego County","36077","Otsego",13333
"1631","NY","Otsego County","36077","Otsego",12064
"1632","NY","Otsego County","36077","Otsego",13342
"1633","NY","Otsego County","36077","Otsego",12116
"1634","NY","Otsego County","36077","Otsego",13335
"1635","NY","Otsego County","36077","Otsego",13747
"1636","NY","Otsego County","36077","Otsego",12149
"1637","NY","Otsego County","36077","Otsego",13457
"1638","NY","Otsego County","36077","Otsego",13468
"1639","NY","Otsego County","36077","Otsego",13488
"1640","NY","Otsego County","36077","Otsego",13415
"1641","NY","Otsego County","36077","Otsego",12036
"1642","NY","Otsego County","36077","Otsego",13776
"1643","NY","Otsego County","36077","Otsego",13859
"1644","NY","Otsego County","36077","Otsego",13796
"1645","NY","Otsego County","36077","Otsego",13820
"1646","NY","Otsego County","36077","Otsego",13808
"1647","NY","Otsego County","36077","Otsego",13810
"1648","NY","Otsego County","36077","Otsego",13861
"1649","NY","Otsego County","36077","Otsego",13809
"1650","NY","Otsego County","36077","Otsego",13843
"1651","NY","Otsego County","36077","Otsego",13450
"1652","NY","Otsego County","36077","Otsego",13491
"1653","NY","Otsego County","36077","Otsego",13317
"1654","NY","Otsego County","36077","Otsego",13326
"1655","NY","Otsego County","36077","Otsego",13485
"1656","NY","Otsego County","36077","Otsego",13834
"1657","NY","Otsego County","36077","Otsego",13825
"1658","NY","Otsego County","36077","Otsego",13320
"1659","NY","Otsego County","36077","Otsego",12043
"1660","NY","Otsego County","36077","Otsego",13337
"1661","NY","Otsego County","36077","Otsego",13838
"1662","NY","Otsego County","36077","Otsego",13750
"1663","NY","Otsego County","36077","Otsego",12155
"1664","NY","Otsego County","36077","Otsego",12197
"1665","NY","Otsego County","36077","Otsego",13849
"1666","NY","Otsego County","36077","Otsego",13733
"1667","NY","Otsego County","36077","Otsego",13361
"1668","NY","Otsego County","36077","Otsego",13807
"1669","NY","Otsego County","36077","Otsego",13439
"1670","NY","Otsego County","36077","Otsego",13411
"1671","NY","Putnam County","36079","Putnam",10537
"1672","NY","Putnam County","36079","Putnam",10524
"1673","NY","Putnam County","36079","Putnam",10542
"1674","NY","Putnam County","36079","Putnam",10512
"1675","NY","Putnam County","36079","Putnam",10516
"1676","NY","Putnam County","36079","Putnam",12524
"1677","NY","Putnam County","36079","Putnam",12582
"1678","NY","Putnam County","36079","Putnam",10541
"1679","NY","Putnam County","36079","Putnam",10509
"1680","NY","Putnam County","36079","Putnam",12533
"1681","NY","Putnam County","36079","Putnam",12531
"1682","NY","Putnam County","36079","Putnam",12564
"1683","NY","Putnam County","36079","Putnam",10560
"1684","NY","Putnam County","36079","Putnam",10579
"1685","NY","Putnam County","36079","Putnam",12563
"1686","NY","Queens County","36081","Queens",11102
"1687","NY","Queens County","36081","Queens",11004
"1688","NY","Queens County","36081","Queens",11040
"1689","NY","Queens County","36081","Queens",11354
"1690","NY","Queens County","36081","Queens",11239
"1691","NY","Queens County","36081","Queens",11358
"1692","NY","Queens County","36081","Queens",11360
"1693","NY","Queens County","36081","Queens",11364
"1694","NY","Queens County","36081","Queens",11380
"1695","NY","Queens County","36081","Queens",11386
"1696","NY","Queens County","36081","Queens",11106
"1697","NY","Queens County","36081","Queens",11351
"1698","NY","Queens County","36081","Queens",11355
"1699","NY","Queens County","36081","Queens",11363
"1700","NY","Queens County","36081","Queens",11366
"1701","NY","Queens County","36081","Queens",11356
"1702","NY","Queens County","36081","Queens",11385
"1703","NY","Queens County","36081","Queens",11373
"1704","NY","Queens County","36081","Queens",11359
"1705","NY","Queens County","36081","Queens",11377
"1706","NY","Queens County","36081","Queens",11370
"1707","NY","Queens County","36081","Queens",11371
"1708","NY","Queens County","36081","Queens",11421
"1709","NY","Queens County","36081","Queens",11425
"1710","NY","Queens County","36081","Queens",11432
"1711","NY","Queens County","36081","Queens",11411
"1712","NY","Queens County","36081","Queens",11690
"1713","NY","Queens County","36081","Queens",11424
"1714","NY","Queens County","36081","Queens",11417
"1715","NY","Queens County","36081","Queens",11434
"1716","NY","Queens County","36081","Queens",11430
"1717","NY","Queens County","36081","Queens",11427
"1718","NY","Queens County","36081","Queens",11439
"1719","NY","Queens County","36081","Queens",11692
"1720","NY","Queens County","36081","Queens",11431
"1721","NY","Queens County","36081","Queens",11426
"1722","NY","Queens County","36081","Queens",11694
"1723","NY","Queens County","36081","Queens",11580
"1724","NY","Queens County","36081","Queens",11416
"1725","NY","Queens County","36081","Queens",11697
"1726","NY","Queens County","36081","Queens",11436
"1727","NY","Queens County","36081","Queens",11412
"1728","NY","Queens County","36081","Queens",11005
"1729","NY","Queens County","36081","Queens",11101
"1730","NY","Queens County","36081","Queens",11422
"1731","NY","Queens County","36081","Queens",11361
"1732","NY","Queens County","36081","Queens",11418
"1733","NY","Queens County","36081","Queens",11429
"1734","NY","Queens County","36081","Queens",11104
"1735","NY","Queens County","36081","Queens",11691
"1736","NY","Queens County","36081","Queens",11375
"1737","NY","Queens County","36081","Queens",11499
"1738","NY","Queens County","36081","Queens",11381
"1739","NY","Queens County","36081","Queens",11693
"1740","NY","Queens County","36081","Queens",11105
"1741","NY","Queens County","36081","Queens",11372
"1742","NY","Queens County","36081","Queens",11374
"1743","NY","Queens County","36081","Queens",11414
"1744","NY","Queens County","36081","Queens",11559
"1745","NY","Queens County","36081","Queens",11109
"1746","NY","Queens County","36081","Queens",11379
"1747","NY","Queens County","36081","Queens",11695
"1748","NY","Queens County","36081","Queens",11413
"1749","NY","Queens County","36081","Queens",11096
"1750","NY","Queens County","36081","Queens",11368
"1751","NY","Queens County","36081","Queens",11362
"1752","NY","Queens County","36081","Queens",11405
"1753","NY","Queens County","36081","Queens",11415
"1754","NY","Queens County","36081","Queens",11367
"1755","NY","Queens County","36081","Queens",11369
"1756","NY","Queens County","36081","Queens",11433
"1757","NY","Queens County","36081","Queens",11352
"1758","NY","Queens County","36081","Queens",11103
"1759","NY","Queens County","36081","Queens",11378
"1760","NY","Queens County","36081","Queens",11419
"1761","NY","Queens County","36081","Queens",11001
"1762","NY","Queens County","36081","Queens",11435
"1763","NY","Queens County","36081","Queens",11423
"1764","NY","Queens County","36081","Queens",11420
"1765","NY","Queens County","36081","Queens",11357
"1766","NY","Queens County","36081","Queens",11365
"1767","NY","Queens County","36081","Queens",11428
"1768","NY","Queens County","36081","Queens",11451
"1769","NY","Rensselaer County","36083","Rensselaer",12118
"1770","NY","Rensselaer County","36083","Rensselaer",12133
"1771","NY","Rensselaer County","36083","Rensselaer",12184
"1772","NY","Rensselaer County","36083","Rensselaer",12052
"1773","NY","Rensselaer County","36083","Rensselaer",12121
"1774","NY","Rensselaer County","36083","Rensselaer",12198
"1775","NY","Rensselaer County","36083","Rensselaer",12196
"1776","NY","Rensselaer County","36083","Rensselaer",12123
"1777","NY","Rensselaer County","36083","Rensselaer",12168
"1778","NY","Rensselaer County","36083","Rensselaer",12063
"1779","NY","Rensselaer County","36083","Rensselaer",12089
"1780","NY","Rensselaer County","36083","Rensselaer",12028
"1781","NY","Rensselaer County","36083","Rensselaer",12018
"1782","NY","Rensselaer County","36083","Rensselaer",12022
"1783","NY","Rensselaer County","36083","Rensselaer",12154
"1784","NY","Rensselaer County","36083","Rensselaer",12156
"1785","NY","Rensselaer County","36083","Rensselaer",12094
"1786","NY","Rensselaer County","36083","Rensselaer",12140
"1787","NY","Rensselaer County","36083","Rensselaer",12144
"1788","NY","Rensselaer County","36083","Rensselaer",12057
"1789","NY","Rensselaer County","36083","Rensselaer",12082
"1790","NY","Rensselaer County","36083","Rensselaer",12180
"1791","NY","Rensselaer County","36083","Rensselaer",12181
"1792","NY","Rensselaer County","36083","Rensselaer",12169
"1793","NY","Rensselaer County","36083","Rensselaer",12033
"1794","NY","Rensselaer County","36083","Rensselaer",12182
"1795","NY","Rensselaer County","36083","Rensselaer",12062
"1796","NY","Rensselaer County","36083","Rensselaer",12061
"1797","NY","Rensselaer County","36083","Rensselaer",12153
"1798","NY","Rensselaer County","36083","Rensselaer",12185
"1799","NY","Rensselaer County","36083","Rensselaer",12090
"1800","NY","Rensselaer County","36083","Rensselaer",12040
"1801","NY","Rensselaer County","36083","Rensselaer",12138
"1802","NY","Richmond County","36085","Richmond",10302
"1803","NY","Richmond County","36085","Richmond",10306
"1804","NY","Richmond County","36085","Richmond",10305
"1805","NY","Richmond County","36085","Richmond",10314
"1806","NY","Richmond County","36085","Richmond",10304
"1807","NY","Richmond County","36085","Richmond",10313
"1808","NY","Richmond County","36085","Richmond",10311
"1809","NY","Richmond County","36085","Richmond",10301
"1810","NY","Richmond County","36085","Richmond",10310
"1811","NY","Richmond County","36085","Richmond",10307
"1812","NY","Richmond County","36085","Richmond",10308
